time,seconds_elapsed,z,y,x
1699734124492244000,14.766243896484376,0.04886820539832115,0.0027060380671173334,-0.14574415981769562
1699734124502254000,14.776254150390624,0.04399382323026657,0.0014974954538047314,-0.13242462277412415
1699734124512294000,14.7862939453125,0.04635098576545715,-0.00512924836948514,-0.13949771225452423
1699734124522303700,14.7963037109375,0.04898272082209587,0.0008082693675532937,-0.15057459473609924
1699734124532343800,14.80634375,0.05366775393486023,-0.0011281149927526712,-0.14872236549854279
1699734124542354000,14.81635400390625,0.052376389503479004,-0.0015310513554140925,-0.13579565286636353
1699734124552394000,14.82639404296875,0.04815021902322769,0.0036511938087642193,-0.12215946614742279
1699734124562403800,14.83640380859375,0.043471843004226685,-0.0008807073463685811,-0.10347099602222443
1699734124572444000,14.84644384765625,0.028192488476634026,0.0031617048662155867,-0.07998032122850418
1699734124582454000,14.8564541015625,0.0097423754632473,0.002326004905626178,-0.05300329625606537
1699734124592494000,14.866494140625,-0.010485131293535233,0.00012836436508223414,-0.030596790835261345
1699734124602499300,14.876499267578126,-0.01617737114429474,-0.0026815368328243494,-0.030704382807016373
1699734124612539400,14.886539306640625,-0.006609166972339153,-0.0019137475173920393,-0.05848221853375435
1699734124622549200,14.89654931640625,-0.0017592841759324074,0.0013819142477586865,-0.0872369036078453
1699734124632589000,14.906589111328126,-0.014561898075044155,0.004032026045024395,-0.09876066446304321
1699734124642599200,14.91659912109375,-0.03345436230301857,0.00007323692989302799,-0.10032767057418823
1699734124652639200,14.92663916015625,-0.052746567875146866,-0.00037151097785681486,-0.10581111907958984
1699734124662649000,14.936649169921875,-0.06059969589114189,-0.001130245509557426,-0.11372629553079605
1699734124672689200,14.946689208984376,-0.05841244384646416,0.0007153250626288354,-0.12346228212118149
1699734124682699300,14.95669921875,-0.05157344415783882,0.0007605988066643476,-0.13341078162193298
1699734124692739300,14.9667392578125,-0.03955459967255592,0.005827262531965971,-0.13669899106025696
1699734124702749200,14.976749267578125,-0.03328152373433113,0.0028748824261128902,-0.12489905953407288
1699734124712789000,14.9867890625,-0.023570572957396507,0.0012863067677244544,-0.11877032369375229
